Customer ID,Segment,ChurnRisk,Recency,Frequency,Monetary,ChurnProbability,Action
17603,High Value Customers,High Risk,77,4,1793,98.20%, Urgent Win-Back Email
15608,High Value Customers,High Risk,27,5,1786,95.10%, Urgent Win-Back Email
15128,High Value Customers,High Risk,59,5,1784,98.00%, Urgent Win-Back Email
15220,High Value Customers,High Risk,51,6,1779,96.90%, Urgent Win-Back Email
12458,High Value Customers,High Risk,70,4,1777,98.20%, Urgent Win-Back Email
12778,High Value Customers,High Risk,19,9,1776,93.20%, Urgent Win-Back Email
15594,High Value Customers,High Risk,15,5,1772,79.20%, Urgent Win-Back Email
16374,High Value Customers,High Risk,65,5,1771,98.00%, Urgent Win-Back Email
17813,High Value Customers,High Risk,13,5,1771,78.40%, Urgent Win-Back Email
13456,High Value Customers,High Risk,17,6,1767,88.50%, Urgent Win-Back Email
13717,High Value Customers,High Risk,31,8,1763,96.90%, Urgent Win-Back Email
14522,High Value Customers,High Risk,23,8,1759,92.70%, Urgent Win-Back Email
16266,High Value Customers,High Risk,73,14,1758,98.90%, Urgent Win-Back Email
17432,High Value Customers,High Risk,17,9,1751,93.20%, Urgent Win-Back Email
13155,High Value Customers,High Risk,32,6,1750,96.90%, Urgent Win-Back Email
16639,High Value Customers,High Risk,30,4,1748,95.30%, Urgent Win-Back Email
14236,High Value Customers,High Risk,80,5,1745,98.10%, Urgent Win-Back Email
17190,High Value Customers,High Risk,58,7,1743,97.90%, Urgent Win-Back Email
13240,High Value Customers,High Risk,95,8,1739,98.00%, Urgent Win-Back Email
16809,High Value Customers,High Risk,22,9,1727,94.70%, Urgent Win-Back Email
15730,High Value Customers,High Risk,65,5,1727,98.00%, Urgent Win-Back Email
17162,High Value Customers,High Risk,28,10,1715,95.90%, Urgent Win-Back Email
14987,High Value Customers,High Risk,15,8,1714,76.60%, Urgent Win-Back Email
14447,High Value Customers,High Risk,18,6,1712,87.20%, Urgent Win-Back Email
15551,High Value Customers,High Risk,36,7,1710,96.50%, Urgent Win-Back Email
17731,High Value Customers,High Risk,78,6,1709,97.80%, Urgent Win-Back Email
12407,High Value Customers,High Risk,49,5,1708,96.60%, Urgent Win-Back Email
13566,High Value Customers,High Risk,40,5,1708,96.60%, Urgent Win-Back Email
16768,High Value Customers,High Risk,47,9,1708,97.20%, Urgent Win-Back Email
16907,High Value Customers,High Risk,28,9,1708,95.90%, Urgent Win-Back Email
14859,High Value Customers,High Risk,12,5,1706,76.30%, Urgent Win-Back Email
17571,High Value Customers,High Risk,49,5,1704,96.60%, Urgent Win-Back Email
13184,High Value Customers,High Risk,14,10,1701,89.30%, Urgent Win-Back Email
14829,High Value Customers,High Risk,28,7,1693,94.40%, Urgent Win-Back Email
16671,High Value Customers,High Risk,27,3,1692,95.20%, Urgent Win-Back Email
12933,High Value Customers,High Risk,23,8,1687,91.90%, Urgent Win-Back Email
15996,High Value Customers,High Risk,87,7,1687,97.80%, Urgent Win-Back Email
17041,High Value Customers,High Risk,26,6,1686,94.50%, Urgent Win-Back Email
12775,High Value Customers,High Risk,16,7,1686,85.80%, Urgent Win-Back Email
13516,High Value Customers,High Risk,20,4,1685,88.70%, Urgent Win-Back Email
15987,High Value Customers,High Risk,11,8,1682,75.80%, Urgent Win-Back Email
13064,High Value Customers,High Risk,12,6,1681,76.30%, Urgent Win-Back Email
13149,High Value Customers,High Risk,13,4,1676,78.70%, Urgent Win-Back Email
17656,High Value Customers,High Risk,72,5,1675,97.80%, Urgent Win-Back Email
13587,High Value Customers,High Risk,63,4,1674,98.00%, Urgent Win-Back Email
13308,High Value Customers,High Risk,22,4,1670,93.00%, Urgent Win-Back Email
17534,High Value Customers,High Risk,53,5,1669,96.60%, Urgent Win-Back Email
13434,High Value Customers,High Risk,73,5,1667,97.80%, Urgent Win-Back Email
18276,High Value Customers,High Risk,43,6,1657,96.60%, Urgent Win-Back Email
12577,High Value Customers,High Risk,34,8,1654,96.50%, Urgent Win-Back Email
18022,High Value Customers,High Risk,35,5,1652,96.60%, Urgent Win-Back Email
12657,High Value Customers,High Risk,10,4,1643,74.70%, Urgent Win-Back Email
17951,High Value Customers,High Risk,39,4,1636,97.00%, Urgent Win-Back Email
18136,High Value Customers,High Risk,62,5,1631,97.70%, Urgent Win-Back Email
18149,High Value Customers,High Risk,50,7,1625,96.50%, Urgent Win-Back Email
17764,High Value Customers,High Risk,50,5,1624,96.60%, Urgent Win-Back Email
17867,High Value Customers,High Risk,29,15,1621,97.10%, Urgent Win-Back Email
12379,High Value Customers,High Risk,81,4,1620,98.10%, Urgent Win-Back Email
17515,High Value Customers,High Risk,30,9,1617,95.90%, Urgent Win-Back Email
16224,High Value Customers,High Risk,56,5,1617,97.70%, Urgent Win-Back Email
14336,High Value Customers,High Risk,16,4,1615,87.70%, Urgent Win-Back Email
13249,High Value Customers,High Risk,91,9,1609,98.30%, Urgent Win-Back Email
17886,High Value Customers,High Risk,31,6,1608,96.60%, Urgent Win-Back Email
17222,High Value Customers,High Risk,64,6,1605,97.70%, Urgent Win-Back Email
17345,High Value Customers,High Risk,14,10,1605,89.30%, Urgent Win-Back Email
14587,High Value Customers,High Risk,18,9,1601,92.40%, Urgent Win-Back Email
15134,High Value Customers,High Risk,14,10,1596,89.30%, Urgent Win-Back Email
16774,High Value Customers,High Risk,67,8,1594,97.80%, Urgent Win-Back Email
17837,High Value Customers,High Risk,41,8,1593,96.50%, Urgent Win-Back Email
15289,High Value Customers,High Risk,28,5,1593,94.50%, Urgent Win-Back Email
17540,High Value Customers,High Risk,24,6,1591,92.10%, Urgent Win-Back Email
16099,High Value Customers,High Risk,49,7,1573,96.50%, Urgent Win-Back Email
15466,High Value Customers,High Risk,84,4,1571,98.10%, Urgent Win-Back Email
14198,High Value Customers,High Risk,17,9,1570,92.40%, Urgent Win-Back Email
13539,High Value Customers,High Risk,85,7,1569,97.80%, Urgent Win-Back Email
17624,High Value Customers,High Risk,14,4,1569,79.50%, Urgent Win-Back Email
17323,High Value Customers,High Risk,14,12,1566,89.70%, Urgent Win-Back Email
18036,High Value Customers,High Risk,31,11,1564,97.50%, Urgent Win-Back Email
13939,High Value Customers,High Risk,22,7,1561,91.90%, Urgent Win-Back Email
16140,High Value Customers,High Risk,65,3,1558,98.00%, Urgent Win-Back Email
16394,High Value Customers,High Risk,56,5,1555,97.70%, Urgent Win-Back Email
16017,High Value Customers,High Risk,46,5,1554,96.60%, Urgent Win-Back Email
14754,High Value Customers,High Risk,44,6,1550,96.60%, Urgent Win-Back Email
16366,High Value Customers,High Risk,18,4,1548,88.70%, Urgent Win-Back Email
18252,High Value Customers,High Risk,50,7,1542,96.00%, Urgent Win-Back Email
13310,High Value Customers,High Risk,27,5,1541,93.90%, Urgent Win-Back Email
13579,High Value Customers,High Risk,14,5,1539,75.00%, Urgent Win-Back Email
15587,High Value Customers,High Risk,49,7,1522,96.00%, Urgent Win-Back Email
16066,High Value Customers,High Risk,16,5,1522,84.70%, Urgent Win-Back Email
17025,High Value Customers,High Risk,60,5,1511,97.50%, Urgent Win-Back Email
13158,High Value Customers,High Risk,94,5,1508,97.60%, Urgent Win-Back Email
15110,High Value Customers,High Risk,23,6,1506,91.20%, Urgent Win-Back Email
16762,High Value Customers,High Risk,19,3,1501,89.60%, Urgent Win-Back Email
16239,High Value Customers,High Risk,56,6,1492,97.50%, Urgent Win-Back Email
14609,High Value Customers,High Risk,71,10,1486,95.70%, Urgent Win-Back Email
16121,High Value Customers,High Risk,56,5,1477,97.50%, Urgent Win-Back Email
14684,High Value Customers,High Risk,25,6,1469,93.90%, Urgent Win-Back Email
13138,High Value Customers,High Risk,21,7,1467,88.10%, Urgent Win-Back Email
13500,High Value Customers,High Risk,22,4,1466,93.00%, Urgent Win-Back Email
18196,High Value Customers,High Risk,94,4,1464,98.10%, Urgent Win-Back Email
14657,High Value Customers,High Risk,17,6,1461,85.80%, Urgent Win-Back Email
15071,High Value Customers,High Risk,93,4,1456,98.10%, Urgent Win-Back Email
14487,High Value Customers,High Risk,26,7,1454,93.70%, Urgent Win-Back Email
16906,High Value Customers,High Risk,81,7,1449,97.50%, Urgent Win-Back Email
17545,High Value Customers,High Risk,42,6,1449,96.10%, Urgent Win-Back Email
14591,High Value Customers,High Risk,14,4,1447,79.50%, Urgent Win-Back Email
17073,High Value Customers,High Risk,17,4,1446,88.70%, Urgent Win-Back Email
15636,High Value Customers,High Risk,89,4,1445,98.10%, Urgent Win-Back Email
17175,High Value Customers,High Risk,43,4,1444,97.00%, Urgent Win-Back Email
17734,High Value Customers,High Risk,53,6,1442,96.10%, Urgent Win-Back Email
18066,High Value Customers,High Risk,74,3,1440,98.10%, Urgent Win-Back Email
13278,High Value Customers,High Risk,40,4,1436,97.00%, Urgent Win-Back Email
13259,High Value Customers,High Risk,61,9,1433,95.50%, Urgent Win-Back Email
17950,High Value Customers,High Risk,71,7,1433,97.50%, Urgent Win-Back Email
17411,High Value Customers,High Risk,11,5,1425,74.10%, Urgent Win-Back Email
18221,High Value Customers,High Risk,21,6,1425,88.40%, Urgent Win-Back Email
15799,High Value Customers,High Risk,75,4,1424,98.10%, Urgent Win-Back Email
13145,High Value Customers,High Risk,39,7,1424,96.00%, Urgent Win-Back Email
15106,High Value Customers,High Risk,17,5,1423,85.80%, Urgent Win-Back Email
16463,High Value Customers,High Risk,20,4,1422,88.70%, Urgent Win-Back Email
15652,High Value Customers,High Risk,90,5,1420,97.60%, Urgent Win-Back Email
16173,High Value Customers,High Risk,15,6,1418,75.00%, Urgent Win-Back Email
14662,High Value Customers,High Risk,28,7,1416,93.70%, Urgent Win-Back Email
16245,High Value Customers,High Risk,23,3,1414,93.00%, Urgent Win-Back Email
17878,High Value Customers,High Risk,43,3,1412,97.00%, Urgent Win-Back Email
16848,High Value Customers,High Risk,52,4,1412,97.00%, Urgent Win-Back Email
13049,High Value Customers,High Risk,63,4,1408,98.00%, Urgent Win-Back Email
18189,High Value Customers,High Risk,77,3,1404,98.10%, Urgent Win-Back Email
15186,High Value Customers,High Risk,13,5,1403,74.10%, Urgent Win-Back Email
18167,High Value Customers,High Risk,22,3,1385,93.00%, Urgent Win-Back Email
14116,High Value Customers,High Risk,19,5,1383,85.80%, Urgent Win-Back Email
16389,High Value Customers,High Risk,52,4,1382,97.00%, Urgent Win-Back Email
14861,High Value Customers,High Risk,51,10,1381,93.20%, Urgent Win-Back Email
14853,High Value Customers,High Risk,23,5,1377,91.20%, Urgent Win-Back Email
16669,High Value Customers,High Risk,23,3,1375,93.00%, Urgent Win-Back Email
14577,High Value Customers,High Risk,12,7,1374,73.50%, Urgent Win-Back Email
14434,High Value Customers,High Risk,21,6,1373,88.40%, Urgent Win-Back Email
14538,High Value Customers,High Risk,64,5,1371,97.50%, Urgent Win-Back Email
13760,High Value Customers,High Risk,53,5,1364,96.10%, Urgent Win-Back Email
16367,High Value Customers,High Risk,36,3,1362,97.00%, Urgent Win-Back Email
17796,High Value Customers,High Risk,39,7,1362,96.00%, Urgent Win-Back Email
13919,High Value Customers,High Risk,58,4,1361,98.00%, Urgent Win-Back Email
16384,High Value Customers,High Risk,89,4,1359,98.10%, Urgent Win-Back Email
15411,High Value Customers,High Risk,25,4,1359,95.20%, Urgent Win-Back Email
13232,High Value Customers,High Risk,12,7,1358,73.50%, Urgent Win-Back Email
17054,High Value Customers,High Risk,27,5,1356,93.90%, Urgent Win-Back Email
14550,High Value Customers,High Risk,10,4,1353,74.70%, Urgent Win-Back Email
15116,High Value Customers,High Risk,17,4,1353,88.70%, Urgent Win-Back Email
16079,High Value Customers,High Risk,16,3,1352,88.70%, Urgent Win-Back Email
12463,High Value Customers,High Risk,52,4,1345,97.00%, Urgent Win-Back Email
13220,High Value Customers,High Risk,77,5,1336,97.60%, Urgent Win-Back Email
17033,High Value Customers,High Risk,85,4,1333,98.10%, Urgent Win-Back Email
17932,High Value Customers,High Risk,28,3,1332,95.20%, Urgent Win-Back Email
15774,High Value Customers,High Risk,68,6,1330,97.60%, Urgent Win-Back Email
16372,High Value Customers,High Risk,32,5,1329,96.10%, Urgent Win-Back Email
16295,High Value Customers,High Risk,9,4,1329,74.50%, Urgent Win-Back Email
14712,High Value Customers,High Risk,28,4,1328,95.20%, Urgent Win-Back Email
17027,High Value Customers,High Risk,78,9,1327,95.70%, Urgent Win-Back Email
16370,High Value Customers,High Risk,81,4,1321,98.10%, Urgent Win-Back Email
14725,High Value Customers,High Risk,24,4,1315,93.00%, Urgent Win-Back Email
16464,High Value Customers,High Risk,19,3,1315,89.60%, Urgent Win-Back Email
13282,High Value Customers,High Risk,17,4,1313,88.70%, Urgent Win-Back Email
12987,High Value Customers,High Risk,73,5,1312,97.60%, Urgent Win-Back Email
15038,High Value Customers,High Risk,58,9,1310,95.50%, Urgent Win-Back Email
13846,High Value Customers,High Risk,24,4,1308,93.00%, Urgent Win-Back Email
16777,High Value Customers,High Risk,79,5,1308,97.60%, Urgent Win-Back Email
14297,High Value Customers,High Risk,17,4,1305,88.70%, Urgent Win-Back Email
15579,High Value Customers,High Risk,68,5,1302,97.60%, Urgent Win-Back Email
15400,High Value Customers,High Risk,91,8,1302,97.50%, Urgent Win-Back Email
16574,High Value Customers,High Risk,70,3,1302,98.10%, Urgent Win-Back Email
16723,High Value Customers,High Risk,90,4,1302,98.10%, Urgent Win-Back Email
14480,High Value Customers,High Risk,10,4,1300,74.70%, Urgent Win-Back Email
14167,High Value Customers,High Risk,38,8,1296,96.00%, Urgent Win-Back Email
17109,High Value Customers,High Risk,28,8,1295,93.70%, Urgent Win-Back Email
16212,High Value Customers,High Risk,18,4,1294,88.70%, Urgent Win-Back Email
17034,High Value Customers,High Risk,15,5,1284,75.00%, Urgent Win-Back Email
13617,High Value Customers,High Risk,39,8,1279,96.00%, Urgent Win-Back Email
17521,High Value Customers,High Risk,29,5,1278,93.90%, Urgent Win-Back Email
15584,High Value Customers,High Risk,23,6,1278,91.20%, Urgent Win-Back Email
17759,High Value Customers,High Risk,16,5,1277,84.70%, Urgent Win-Back Email
18035,High Value Customers,High Risk,35,5,1277,96.10%, Urgent Win-Back Email
14820,High Value Customers,High Risk,20,9,1275,79.30%, Urgent Win-Back Email
15809,High Value Customers,High Risk,35,7,1274,96.00%, Urgent Win-Back Email
14984,High Value Customers,High Risk,18,6,1271,85.80%, Urgent Win-Back Email
14379,High Value Customers,High Risk,43,4,1269,97.00%, Urgent Win-Back Email
13892,High Value Customers,High Risk,26,6,1268,93.90%, Urgent Win-Back Email
13515,High Value Customers,High Risk,72,6,1266,97.60%, Urgent Win-Back Email
14427,High Value Customers,High Risk,49,4,1264,97.00%, Urgent Win-Back Email
12993,High Value Customers,High Risk,22,8,1260,90.90%, Urgent Win-Back Email
15651,High Value Customers,High Risk,36,5,1259,96.10%, Urgent Win-Back Email
15664,High Value Customers,High Risk,50,4,1254,97.00%, Urgent Win-Back Email
18135,High Value Customers,High Risk,28,10,1250,88.00%, Urgent Win-Back Email
14020,High Value Customers,High Risk,16,4,1249,87.70%, Urgent Win-Back Email
17076,High Value Customers,High Risk,35,6,1243,96.10%, Urgent Win-Back Email
17201,High Value Customers,High Risk,53,4,1242,97.00%, Urgent Win-Back Email
17397,High Value Customers,High Risk,21,3,1233,91.50%, Urgent Win-Back Email
17360,High Value Customers,High Risk,16,6,1231,84.70%, Urgent Win-Back Email
13787,High Value Customers,High Risk,75,6,1222,97.60%, Urgent Win-Back Email
17410,High Value Customers,High Risk,15,5,1215,75.00%, Urgent Win-Back Email
17198,High Value Customers,High Risk,23,3,1214,93.00%, Urgent Win-Back Email
13405,High Value Customers,High Risk,73,6,1214,97.60%, Urgent Win-Back Email
18263,High Value Customers,High Risk,25,3,1213,95.20%, Urgent Win-Back Email
16872,High Value Customers,High Risk,76,6,1213,97.60%, Urgent Win-Back Email
17653,High Value Customers,High Risk,36,4,1208,97.00%, Urgent Win-Back Email
16830,High Value Customers,High Risk,38,4,1208,97.00%, Urgent Win-Back Email
15573,High Value Customers,High Risk,31,5,1207,96.10%, Urgent Win-Back Email
18181,High Value Customers,High Risk,23,5,1206,91.20%, Urgent Win-Back Email
15737,High Value Customers,High Risk,14,8,1205,74.40%, Urgent Win-Back Email
15994,High Value Customers,High Risk,54,3,1202,98.00%, Urgent Win-Back Email
15181,High Value Customers,High Risk,65,5,1200,97.50%, Urgent Win-Back Email
16693,High Value Customers,High Risk,68,5,1199,97.60%, Urgent Win-Back Email
17800,High Value Customers,High Risk,36,9,1199,93.20%, Urgent Win-Back Email
14201,High Value Customers,High Risk,59,10,1194,95.50%, Urgent Win-Back Email
15022,High Value Customers,High Risk,11,5,1186,74.10%, Urgent Win-Back Email
13601,High Value Customers,High Risk,44,4,1185,97.00%, Urgent Win-Back Email
18277,High Value Customers,High Risk,57,5,1180,97.50%, Urgent Win-Back Email
17058,High Value Customers,High Risk,81,3,1180,98.10%, Urgent Win-Back Email
15068,High Value Customers,High Risk,45,4,1177,97.00%, Urgent Win-Back Email
13233,High Value Customers,High Risk,73,4,1176,98.10%, Urgent Win-Back Email
14818,High Value Customers,High Risk,73,6,1170,97.60%, Urgent Win-Back Email
12691,High Value Customers,High Risk,27,7,1170,93.70%, Urgent Win-Back Email
17373,High Value Customers,High Risk,39,7,1168,96.00%, Urgent Win-Back Email
17664,High Value Customers,High Risk,18,4,1166,88.70%, Urgent Win-Back Email
17812,High Value Customers,High Risk,12,7,1166,73.50%, Urgent Win-Back Email
13499,High Value Customers,High Risk,17,5,1159,85.80%, Urgent Win-Back Email
17513,High Value Customers,High Risk,71,3,1159,98.10%, Urgent Win-Back Email
16184,High Value Customers,High Risk,63,6,1159,97.50%, Urgent Win-Back Email
17169,High Value Customers,High Risk,57,3,1157,98.00%, Urgent Win-Back Email
16637,High Value Customers,High Risk,31,4,1154,97.00%, Urgent Win-Back Email
14475,High Value Customers,High Risk,71,4,1151,98.10%, Urgent Win-Back Email
14585,High Value Customers,High Risk,49,5,1143,96.10%, Urgent Win-Back Email
18125,High Value Customers,High Risk,29,4,1143,95.20%, Urgent Win-Back Email
17500,High Value Customers,High Risk,16,3,1138,88.70%, Urgent Win-Back Email
17302,High Value Customers,High Risk,14,5,1136,75.00%, Urgent Win-Back Email
16014,High Value Customers,High Risk,37,5,1130,96.10%, Urgent Win-Back Email
16354,High Value Customers,High Risk,62,5,1130,97.50%, Urgent Win-Back Email
13167,High Value Customers,High Risk,18,5,1125,85.80%, Urgent Win-Back Email
16916,High Value Customers,High Risk,23,4,1123,93.00%, Urgent Win-Back Email
17562,High Value Customers,High Risk,13,7,1122,73.50%, Urgent Win-Back Email
16895,High Value Customers,High Risk,64,5,1121,97.50%, Urgent Win-Back Email
13589,High Value Customers,High Risk,14,6,1121,75.00%, Urgent Win-Back Email
17007,High Value Customers,High Risk,50,7,1120,96.00%, Urgent Win-Back Email
17423,High Value Customers,High Risk,45,3,1119,97.00%, Urgent Win-Back Email
16430,High Value Customers,High Risk,56,7,1118,97.40%, Urgent Win-Back Email
14966,High Value Customers,High Risk,14,6,1116,75.00%, Urgent Win-Back Email
14080,High Value Customers,High Risk,32,5,1116,96.10%, Urgent Win-Back Email
16203,High Value Customers,High Risk,58,6,1115,97.50%, Urgent Win-Back Email
12679,High Value Customers,High Risk,58,4,1113,98.00%, Urgent Win-Back Email
16139,High Value Customers,High Risk,18,5,1111,85.80%, Urgent Win-Back Email
15933,High Value Customers,High Risk,20,3,1107,89.60%, Urgent Win-Back Email
14805,High Value Customers,High Risk,14,7,1105,74.40%, Urgent Win-Back Email
16386,High Value Customers,High Risk,28,3,1103,95.20%, Urgent Win-Back Email
14948,High Value Customers,High Risk,22,6,1102,91.20%, Urgent Win-Back Email
16418,High Value Customers,High Risk,44,5,1102,96.10%, Urgent Win-Back Email
16533,High Value Customers,High Risk,18,3,1096,90.50%, Urgent Win-Back Email
13835,High Value Customers,High Risk,24,7,1095,91.80%, Urgent Win-Back Email
17703,High Value Customers,High Risk,34,4,1095,97.30%, Urgent Win-Back Email
15745,High Value Customers,High Risk,18,4,1095,89.70%, Urgent Win-Back Email
13546,High Value Customers,High Risk,11,5,1092,76.10%, Urgent Win-Back Email
16211,High Value Customers,High Risk,88,3,1091,98.30%, Urgent Win-Back Email
16188,High Value Customers,High Risk,44,5,1088,96.50%, Urgent Win-Back Email
14139,High Value Customers,High Risk,45,4,1087,97.30%, Urgent Win-Back Email
16298,High Value Customers,High Risk,22,7,1086,91.80%, Urgent Win-Back Email
17420,High Value Customers,High Risk,49,6,1084,96.50%, Urgent Win-Back Email
13727,High Value Customers,High Risk,28,8,1080,94.30%, Urgent Win-Back Email
16183,High Value Customers,High Risk,66,4,1078,98.20%, Urgent Win-Back Email
16071,High Value Customers,High Risk,44,4,1077,97.30%, Urgent Win-Back Email
13959,High Value Customers,High Risk,78,6,1076,97.80%, Urgent Win-Back Email
16884,High Value Customers,High Risk,37,4,1074,97.30%, Urgent Win-Back Email
16593,High Value Customers,High Risk,50,8,1071,96.40%, Urgent Win-Back Email
14484,High Value Customers,High Risk,49,4,1071,97.30%, Urgent Win-Back Email
12728,High Value Customers,High Risk,70,5,1070,97.80%, Urgent Win-Back Email
17214,High Value Customers,High Risk,59,6,1069,97.70%, Urgent Win-Back Email
15801,High Value Customers,High Risk,45,3,1064,97.30%, Urgent Win-Back Email
12936,High Value Customers,High Risk,16,4,1064,88.80%, Urgent Win-Back Email
16903,High Value Customers,High Risk,28,3,1062,95.70%, Urgent Win-Back Email
15026,High Value Customers,High Risk,79,5,1062,97.80%, Urgent Win-Back Email
15706,High Value Customers,High Risk,63,4,1061,98.20%, Urgent Win-Back Email
16261,High Value Customers,High Risk,16,6,1059,86.00%, Urgent Win-Back Email
18130,High Value Customers,High Risk,14,3,1059,82.50%, Urgent Win-Back Email
15850,High Value Customers,High Risk,18,6,1059,87.00%, Urgent Win-Back Email
17555,High Value Customers,High Risk,19,5,1058,87.00%, Urgent Win-Back Email
15407,High Value Customers,High Risk,33,4,1056,97.30%, Urgent Win-Back Email
16728,High Value Customers,High Risk,45,4,1055,97.30%, Urgent Win-Back Email
15886,High Value Customers,High Risk,59,4,1053,98.20%, Urgent Win-Back Email
14947,High Value Customers,High Risk,71,6,1050,97.80%, Urgent Win-Back Email
17934,High Value Customers,High Risk,51,3,1049,97.30%, Urgent Win-Back Email
15839,High Value Customers,High Risk,32,3,1048,97.30%, Urgent Win-Back Email
14108,High Value Customers,High Risk,30,4,1045,95.70%, Urgent Win-Back Email
16441,High Value Customers,High Risk,66,5,1034,97.20%, Urgent Win-Back Email
17724,High Value Customers,High Risk,70,3,1033,97.70%, Urgent Win-Back Email
16385,High Value Customers,High Risk,59,5,1031,97.20%, Urgent Win-Back Email
16284,High Value Customers,High Risk,30,3,1030,93.90%, Urgent Win-Back Email
13602,High Value Customers,High Risk,64,4,1025,97.60%, Urgent Win-Back Email
16898,High Value Customers,High Risk,25,5,1016,92.50%, Urgent Win-Back Email
14953,High Value Customers,High Risk,24,4,1014,90.20%, Urgent Win-Back Email
16451,High Value Customers,High Risk,87,3,1013,97.40%, Urgent Win-Back Email
12703,High Value Customers,High Risk,70,4,1007,97.60%, Urgent Win-Back Email
13549,High Value Customers,High Risk,25,8,1006,91.60%, Urgent Win-Back Email
14214,High Value Customers,High Risk,30,5,1004,91.00%, Urgent Win-Back Email
18160,High Value Customers,High Risk,56,3,1004,97.20%, Urgent Win-Back Email
14157,High Value Customers,High Risk,19,5,1003,76.10%, Urgent Win-Back Email
16122,High Value Customers,High Risk,72,6,1001,97.10%, Urgent Win-Back Email
12413,High Value Customers,High Risk,66,4,999,97.20%, Urgent Win-Back Email
17205,High Value Customers,High Risk,53,3,999,95.50%, Urgent Win-Back Email
16863,High Value Customers,High Risk,30,3,999,91.80%, Urgent Win-Back Email
18006,High Value Customers,High Risk,22,4,998,85.80%, Urgent Win-Back Email
12722,High Value Customers,High Risk,84,4,998,97.60%, Urgent Win-Back Email
13292,High Value Customers,High Risk,38,5,995,95.50%, Urgent Win-Back Email
16009,High Value Customers,High Risk,21,4,993,83.10%, Urgent Win-Back Email
15132,High Value Customers,High Risk,17,5,978,77.90%, Urgent Win-Back Email
15406,High Value Customers,High Risk,30,4,976,92.50%, Urgent Win-Back Email
17081,High Value Customers,High Risk,24,6,964,85.80%, Urgent Win-Back Email
16518,High Value Customers,High Risk,60,4,959,97.50%, Urgent Win-Back Email
12588,High Value Customers,High Risk,38,4,959,95.90%, Urgent Win-Back Email
17080,High Value Customers,High Risk,21,7,958,79.80%, Urgent Win-Back Email
17172,High Value Customers,High Risk,78,3,957,97.60%, Urgent Win-Back Email
12990,High Value Customers,High Risk,30,7,956,90.80%, Urgent Win-Back Email
15835,High Value Customers,High Risk,43,4,954,95.90%, Urgent Win-Back Email
13636,High Value Customers,High Risk,36,5,949,95.50%, Urgent Win-Back Email
15787,High Value Customers,High Risk,25,3,948,92.50%, Urgent Win-Back Email
16362,High Value Customers,High Risk,31,6,947,95.50%, Urgent Win-Back Email
16136,High Value Customers,High Risk,59,4,947,97.50%, Urgent Win-Back Email
16861,High Value Customers,High Risk,59,5,947,97.20%, Urgent Win-Back Email
15707,High Value Customers,High Risk,34,4,946,95.90%, Urgent Win-Back Email
18217,High Value Customers,High Risk,28,4,945,92.50%, Urgent Win-Back Email
16204,High Value Customers,High Risk,22,3,944,86.90%, Urgent Win-Back Email
17527,High Value Customers,High Risk,53,4,939,95.90%, Urgent Win-Back Email
15957,High Value Customers,High Risk,31,3,930,95.90%, Urgent Win-Back Email
14272,High Value Customers,High Risk,73,4,921,97.60%, Urgent Win-Back Email
15304,High Value Customers,High Risk,60,9,920,94.60%, Urgent Win-Back Email
17760,High Value Customers,High Risk,21,6,919,81.60%, Urgent Win-Back Email
14342,High Value Customers,High Risk,20,6,918,77.90%, Urgent Win-Back Email
13573,High Value Customers,High Risk,49,6,916,95.60%, Urgent Win-Back Email
16411,High Value Customers,High Risk,18,4,910,80.00%, Urgent Win-Back Email
14714,High Value Customers,High Risk,23,4,906,87.30%, Urgent Win-Back Email
12808,High Value Customers,High Risk,36,5,906,95.60%, Urgent Win-Back Email
17382,High Value Customers,High Risk,64,8,902,97.00%, Urgent Win-Back Email
15900,High Value Customers,High Risk,23,4,900,87.30%, Urgent Win-Back Email
16784,High Value Customers,High Risk,19,5,897,78.30%, Urgent Win-Back Email
13569,High Value Customers,High Risk,16,4,894,78.60%, Urgent Win-Back Email
17155,High Value Customers,High Risk,17,7,892,76.30%, Urgent Win-Back Email
16900,High Value Customers,High Risk,16,3,887,80.10%, Urgent Win-Back Email
17361,High Value Customers,High Risk,48,5,881,95.60%, Urgent Win-Back Email
14551,High Value Customers,High Risk,17,7,880,76.30%, Urgent Win-Back Email
18043,High Value Customers,High Risk,24,3,876,87.30%, Urgent Win-Back Email
14681,High Value Customers,High Risk,70,6,875,97.40%, Urgent Win-Back Email
14508,High Value Customers,High Risk,21,5,875,82.00%, Urgent Win-Back Email
13200,High Value Customers,High Risk,18,4,870,80.00%, Urgent Win-Back Email
16357,High Value Customers,High Risk,32,4,868,96.00%, Urgent Win-Back Email
15870,High Value Customers,High Risk,32,4,863,96.00%, Urgent Win-Back Email
17064,High Value Customers,High Risk,58,3,859,97.50%, Urgent Win-Back Email
15287,High Value Customers,High Risk,21,5,856,82.00%, Urgent Win-Back Email
16020,High Value Customers,High Risk,16,3,851,80.10%, Urgent Win-Back Email
13487,High Value Customers,High Risk,57,5,847,97.30%, Urgent Win-Back Email
16924,High Value Customers,High Risk,20,3,847,81.40%, Urgent Win-Back Email
16846,High Value Customers,High Risk,49,3,842,96.00%, Urgent Win-Back Email
13940,High Value Customers,High Risk,16,4,839,78.60%, Urgent Win-Back Email
15766,High Value Customers,High Risk,63,3,831,97.50%, Urgent Win-Back Email
